"","1789-Washington","1793-Washington","1797-Adams","1801-Jefferson","1805-Jefferson","1809-Madison","1813-Madison","1817-Monroe","1821-Monroe","1825-Adams","1829-Jackson","1833-Jackson","1837-VanBuren","1841-Harrison","1845-Polk","1849-Taylor","1853-Pierce","1857-Buchanan","1861-Lincoln","1865-Lincoln","1869-Grant","1873-Grant","1877-Hayes","1881-Garfield","1885-Cleveland","1889-Harrison","1893-Cleveland","1897-McKinley","1901-McKinley","1905-Roosevelt","1909-Taft","1913-Wilson","1917-Wilson","1921-Harding","1925-Coolidge","1929-Hoover","1933-Roosevelt","1937-Roosevelt","1941-Roosevelt","1945-Roosevelt","1949-Truman","1953-Eisenhower","1957-Eisenhower","1961-Kennedy","1965-Johnson","1969-Nixon","1973-Nixon","1977-Carter","1981-Reagan","1985-Reagan","1989-Bush","1993-Clinton","1997-Clinton","2001-Bush","2005-Bush","2009-Obama","2013-Obama","2017-Trump","2021-Biden"
"rise",0,0,0,0.515579506538838,0,0.515579506538838,0,0,0.515579506538838,0,0,0,0.515579506538838,0,0,0,0,0,0,0,0,0,0,0.515579506538838,0,0,0.515579506538838,0,0,0.515579506538838,0,0,0,0,0,0.515579506538838,0.515579506538838,0.515579506538838,0,0.515579506538838,0,0,1.03115901307768,0,0,0,0,0.515579506538838,0,0,1.03115901307768,0,0.515579506538838,0,0,0.515579506538838,0.515579506538838,0,1.54673851961651
"spread",0,0,0,0.770852011642144,0,0,0,0,0.770852011642144,0,0,0,0,0,0.770852011642144,0,0,0,0,0,0,0,0,0,0,0,0,0.770852011642144,0,0,0.770852011642144,0,0,0,0,0,0,0.770852011642144,0.770852011642144,0,0,0,0,0.770852011642144,0,0,0,0,0,0,0.770852011642144,0,2.31255603492643,0,0,0,0,0,0
"wide",0,0,0,1.54170402328429,0,0,0,0,0,0,0,0,0.770852011642144,0,0,0,0,0,0,0,0,0,0,0.770852011642144,0,0,0,0,0.770852011642144,0,0,0,0.770852011642144,0,0,0.770852011642144,0,0,0,0,0.770852011642144,0,0.770852011642144,0,0,0.770852011642144,0,0,0,0,0,0,0.770852011642144,0,0,0,0,0,0
"sea",0,0,0,0.624723975963906,0,0,0.624723975963906,0,1.87417192789172,1.87417192789172,0,0,0,0,0,0,1.24944795192781,0.624723975963906,0,0,0,0,0,1.24944795192781,0,0.624723975963906,0,0.624723975963906,0.624723975963906,0,0,0,1.24944795192781,0,1.24944795192781,0,0,0,0.624723975963906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624723975963906,0,0,0,0,0
"production",0,0,0,0.624723975963906,0,0,0,1.24944795192781,1.24944795192781,0,0,0,1.87417192789172,0.624723975963906,0,0,0,0,0,0,0,0,0,0,0,1.24944795192781,0.624723975963906,0.624723975963906,1.24944795192781,0,1.24944795192781,0.624723975963906,0,2.49889590385562,0.624723975963906,0,0,0,0,0,1.24944795192781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"industry",0,0,0,1.06763599101398,0.711757327342652,0,0,1.06763599101398,0.355878663671326,0.355878663671326,0,0,0.355878663671326,0.355878663671326,1.77939331835663,0,0,0,0,0,0.355878663671326,0.711757327342652,0.355878663671326,0,0.355878663671326,0.711757327342652,0,1.06763599101398,0.711757327342652,0,0.711757327342652,0.711757327342652,0.355878663671326,1.06763599101398,0.355878663671326,0,0,0,0,0,0,0.355878663671326,0.711757327342652,0,0,0.355878663671326,0,0,0.355878663671326,0,0,0,0,0,0,0,0.355878663671326,1.06763599101398,0
"engage",0,0,0,0.469822015978163,0,0.469822015978163,0.469822015978163,1.40946604793449,0.939644031956326,0,0,0,0,0,0.939644031956326,0,0,0,0.469822015978163,0,0,0.469822015978163,0.469822015978163,0.469822015978163,0.469822015978163,0,0,0.469822015978163,0,0,0,0,0,0,0.469822015978163,0,0.469822015978163,0,0,0,0,0.469822015978163,0,0,0,0,0.939644031956326,0.469822015978163,0,0,0.469822015978163,0,0,0.469822015978163,0,0,0,0,0.469822015978163
"forget",0,0,0,0.492098410689315,0,0,0,0,0,0,0,0,0.492098410689315,0.492098410689315,0,0,0,0.98419682137863,0.492098410689315,0,0,0,0.492098410689315,0.492098410689315,0,0.492098410689315,0,0.492098410689315,0,0,0,0.98419682137863,0.492098410689315,0.492098410689315,0,0,0.492098410689315,0,0,0,0,0,0,0.492098410689315,0.492098410689315,0,0,0,0,0,0,0.492098410689315,0.492098410689315,0,0,0.492098410689315,0,1.47629523206795,0
"beyond",0,0,0,0.323693980299925,0,0,0,0.64738796059985,0,0.323693980299925,0,0,1.2947759211997,0.64738796059985,0.971081940899775,0,0.64738796059985,0.64738796059985,0.64738796059985,0,0,0,0,0,0,0.971081940899775,0,0,0,0,0.323693980299925,0,0,0.323693980299925,1.2947759211997,0.971081940899775,0,0.64738796059985,0,0,0,1.2947759211997,0.64738796059985,0.64738796059985,0.323693980299925,0.323693980299925,0.323693980299925,0.323693980299925,1.61846990149962,0.323693980299925,0.323693980299925,0,0.323693980299925,1.2947759211997,0,0,0,0,0.323693980299925
"reach",0,0,0,0.678976494966314,0.339488247483157,0,0,0,0,0,0,0,0.678976494966314,0,0,0,0.339488247483157,1.01846474244947,0.678976494966314,0,0.339488247483157,0,0.339488247483157,0,0,0,0.339488247483157,0,0,0,0.678976494966314,0.339488247483157,0,0.339488247483157,0.678976494966314,0.678976494966314,0,0.339488247483157,0,0,0,0.678976494966314,0,0,0.339488247483157,2.3764177323821,0.678976494966314,0,0.339488247483157,1.01846474244947,0.339488247483157,0,1.01846474244947,0.339488247483157,0.339488247483157,0.339488247483157,0.339488247483157,0,0
"beloved",0,0,0,0.729459326483919,0,0.729459326483919,0,0,0,0,0.729459326483919,0,1.45891865296784,0.729459326483919,0.729459326483919,0.729459326483919,0,0,0,0,0,0,0,0,0,0,0,0.729459326483919,0.729459326483919,0,0,0,0,0,0,0,0,0,0,0,0,0.729459326483919,0,0,0,0,0,0,0,0,0,0,0.729459326483919,0,0,0,0,0,0
"shrink",0,0,0,0.691670765594519,0,0,0.691670765594519,0.691670765594519,0,0,0,0,0,0,0.691670765594519,0,0.691670765594519,0,0.691670765594519,0,0,0,0,0,0,0,0,0,0.691670765594519,0,0,0,0,0.691670765594519,0,0,1.38334153118904,0,0,0,0,0,0,0.691670765594519,0,0,0,0,0,0,0,0.691670765594519,0,0,0,0,0.691670765594519,0,0
"wisdom",0,0,0,0.587461513844963,0.587461513844963,0,0,0,0.293730756922482,0,0.293730756922482,0.293730756922482,0,0.293730756922482,0.587461513844963,0.293730756922482,1.76238454153489,0.587461513844963,0.293730756922482,0,0,0,0.293730756922482,0.587461513844963,0,0.293730756922482,0,0.881192270767445,0,0,0.587461513844963,0.293730756922482,0.293730756922482,0.293730756922482,0.293730756922482,0,0.293730756922482,0,0,0.293730756922482,0,0.587461513844963,0.293730756922482,0,0.293730756922482,0.293730756922482,0,0.587461513844963,0,0,0,0,0.293730756922482,0,0.293730756922482,0,0,0.293730756922482,0
"sovereign",0,0,0,0.816609502202819,0,0,0,0,0,0,0.816609502202819,0,0.816609502202819,2.44982850660846,0,0,0.816609502202819,0,0.816609502202819,0,0,0,0,1.63321900440564,0,0,0,0.816609502202819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816609502202819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"legislation",0,0,0,0.56673202898622,0,0,0,0,0,0.56673202898622,0,0,0.56673202898622,4.53385623188976,0.56673202898622,0,0,1.13346405797244,0,0,0.56673202898622,0,0.56673202898622,0,0.56673202898622,0,0.56673202898622,5.10058826087598,0.56673202898622,0,5.6673202898622,0,0.56673202898622,0.56673202898622,1.13346405797244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"encouragement",0,0,0,1.24944795192781,0,0,0,1.24944795192781,0,0.624723975963906,0.624723975963906,0,0,0,0,0.624723975963906,1.87417192789172,0,0,0,0,1.24944795192781,0,0.624723975963906,0,0,0.624723975963906,0.624723975963906,0,0,1.87417192789172,0,0,0,0.624723975963906,0,0,0,0,0,0.624723975963906,0,0,0,0,0,0,0,0,0.624723975963906,0,0,0,0,0,0,0,0,0
"guidance",0,0,0,0.594760752586463,0,0.594760752586463,0,0,0,0.594760752586463,0,0,0,0,0.594760752586463,0,0.594760752586463,0,0,0,0,0,0.594760752586463,0,0,0.594760752586463,0,0.594760752586463,0.594760752586463,0,0,0,0,0.594760752586463,0.594760752586463,1.18952150517293,0,0.594760752586463,0,0,0,0.594760752586463,0,0,0,0,0,0,0,0,0.594760752586463,0,0,0,0,0,0,0,0
"safety",0,0,0,1.86456001485053,0.745824005940213,0,0.372912002970107,0.372912002970107,0,0,0,0.372912002970107,0.372912002970107,0.745824005940213,1.86456001485053,0,0.372912002970107,0.372912002970107,0,0,0,0,0,0.372912002970107,0.745824005940213,0.372912002970107,0.372912002970107,0.745824005940213,0.745824005940213,0,0.745824005940213,0,0.372912002970107,0,0,0,0,0.372912002970107,0,0,0,0.372912002970107,0,0,0,0,0,0.372912002970107,0,0.372912002970107,0.372912002970107,0,0,0.372912002970107,0,0.372912002970107,0,0,0
"element",0,0,0,0.56673202898622,0,0,1.13346405797244,0.56673202898622,0,0.56673202898622,0,0,0.56673202898622,0.56673202898622,0,0,1.13346405797244,0,0.56673202898622,0,0,0,0,0.56673202898622,0,0.56673202898622,0.56673202898622,0,0.56673202898622,0,1.13346405797244,0,0,0,1.13346405797244,0.56673202898622,0.56673202898622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pass",0,0,0,0.323693980299925,0,0,0,0.323693980299925,0.64738796059985,1.2947759211997,0,0.323693980299925,0.971081940899775,0.971081940899775,0,0,0,0.64738796059985,0.64738796059985,0.323693980299925,0,0,1.2947759211997,0.323693980299925,0,0,0,0.323693980299925,0,0,3.8843277635991,0,0.323693980299925,0,0.323693980299925,0,0,0,0,0.323693980299925,0,1.2947759211997,0.64738796059985,0.64738796059985,0,0.323693980299925,0.323693980299925,0,0,0.64738796059985,0.64738796059985,0.323693980299925,0,1.2947759211997,0,0.971081940899775,0,0,0.323693980299925
"sometimes",0,0,0,1.38334153118904,1.38334153118904,0,0,0,0,1.38334153118904,0,0.691670765594519,1.38334153118904,1.38334153118904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691670765594519,0.691670765594519,0,0,0.691670765594519,0,0,0,0,0,0,0,2.07501229678356,0,0,2.76668306237808,0,0,0.691670765594519,0,0
"impose",0,0,0,0.428429330819938,0,0,0.428429330819938,0,1.28528799245981,0.428429330819938,0,0,1.28528799245981,1.28528799245981,0.856858661639876,0.856858661639876,0.856858661639876,0,0,0,0,0,0,0,0,0,0.428429330819938,0.856858661639876,0.856858661639876,0,0.428429330819938,0,0.428429330819938,0,0.428429330819938,0.428429330819938,0,0,0,0,0.428429330819938,0,0,0,0,0,0.428429330819938,0.428429330819938,0.428429330819938,0,0,0,0,0,0.428429330819938,0,0,0.428429330819938,0
"write",0,0,0,0.54040309026387,0.54040309026387,0,0,0,0,0,0,0,0,1.08080618052774,0.54040309026387,0,0,0,2.16161236105548,0,0,0,0,0.54040309026387,0,0,0,0,0,0,0,0.54040309026387,0,1.08080618052774,0,0,0,0.54040309026387,1.08080618052774,0,0,0,0,0,1.08080618052774,0.54040309026387,0,0,0.54040309026387,0.54040309026387,1.08080618052774,0,0,0.54040309026387,0,0,0,0,1.62120927079161
"bear",0,0,0,0.382136830050668,0.191068415025334,0,0.191068415025334,0.191068415025334,0.573205245076002,0.191068415025334,0,0.382136830050668,0.764273660101336,0.382136830050668,0.191068415025334,0,0.382136830050668,0,0.191068415025334,0.191068415025334,0.191068415025334,0,0,0.382136830050668,0.191068415025334,0,0.191068415025334,0.191068415025334,0.382136830050668,0,0.764273660101336,0,0,0,0.573205245076002,0.191068415025334,0,0,0.191068415025334,0,0,0.191068415025334,0.382136830050668,0.764273660101336,0.191068415025334,0.382136830050668,0.382136830050668,0,0.573205245076002,0,0.191068415025334,0.382136830050668,0.191068415025334,0.382136830050668,0.191068415025334,0.382136830050668,0.382136830050668,0.382136830050668,0
"though",0,0,0,0.428429330819938,0,0,0.428429330819938,0,0,0.428429330819938,0,0,0.428429330819938,0,0,0.428429330819938,0,0.428429330819938,0.428429330819938,0,0.428429330819938,0,0,0.428429330819938,0.428429330819938,0,0,0,0,0.856858661639876,0,0,0,0.428429330819938,0,0,0.428429330819938,0,0.428429330819938,0,0,0,0.428429330819938,0.856858661639876,0.428429330819938,0,0,0,0,0.428429330819938,0.428429330819938,0.856858661639876,0,0.856858661639876,0.856858661639876,0,0,0,0
"prevail",0,0,0,0.594760752586463,0.594760752586463,0,0,0,0.594760752586463,0.594760752586463,0,0,1.18952150517293,0,1.78428225775939,0,0.594760752586463,0,0.594760752586463,0,0,0,0,0.594760752586463,0.594760752586463,0,0,1.18952150517293,0,0,0.594760752586463,0,0,0,0,0,0,0,0,0,0,0,0.594760752586463,0,0,0,0,0,0.594760752586463,0,0,0,0,0,0,0,0,0,1.78428225775939
"reasonable",0,0,0,0.656908659335307,0,0.656908659335307,0.656908659335307,0,1.31381731867061,0,0,0,0,0,1.31381731867061,0,1.97072597800592,0.656908659335307,1.31381731867061,0,0,0,0,0,0.656908659335307,0,0,0.656908659335307,0,0,0.656908659335307,0,0,0,0.656908659335307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656908659335307,0
"minority",0,0,0,0.867762024650201,0,0,0,0,0,0,0,0,0,1.7355240493004,2.6032860739506,0,0,0,6.9420961972016,0,0,0,0,0,0,0,0,0,0,0,0.867762024650201,0,0,0.867762024650201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867762024650201,0,0.867762024650201,0,0,0,0
"possess",0,0,0,1.08080618052774,0,0,0,0.54040309026387,1.08080618052774,0.54040309026387,0.54040309026387,0,1.62120927079161,4.32322472211096,1.08080618052774,0,0.54040309026387,0,0.54040309026387,0,0,0.54040309026387,0,0,0,0,0,0,0.54040309026387,0,0,0,0,0,0.54040309026387,0,0,0,0,0,0.54040309026387,0,0,0,0,0.54040309026387,0,0,0,0,0,0,0,0.54040309026387,0,0,0.54040309026387,0,0
"let",0,0,0,1.25851183230951,0.35957480923129,0,0.179787404615645,0.35957480923129,0,0,0,0.539362213846935,0,0.179787404615645,0.179787404615645,0.35957480923129,0.71914961846258,0.35957480923129,0,0.71914961846258,0.179787404615645,0.179787404615645,0.179787404615645,0.539362213846935,0.35957480923129,0.35957480923129,0,0.35957480923129,0,0,0,0.35957480923129,0.539362213846935,0.71914961846258,0.179787404615645,0,0.179787404615645,0.179787404615645,0.179787404615645,0,0,0,0,2.87659847385032,0.35957480923129,1.97766145077209,3.95532290154419,0.71914961846258,1.07872442769387,1.25851183230951,0.35957480923129,1.6180866415408,1.6180866415408,0,0,1.25851183230951,0.35957480923129,0.539362213846935,1.07872442769387
"restore",0,0,0,0.448632716908225,0,0,0,0,0,0,0,0,0,1.34589815072467,0,0,0,0.448632716908225,0,0,0.448632716908225,0.89726543381645,0.448632716908225,0.448632716908225,0,0,0,0.89726543381645,0.89726543381645,0,0.448632716908225,0.89726543381645,0,0,0,0,1.34589815072467,0.448632716908225,0,0,0.448632716908225,0,0.448632716908225,0,0,0,0.448632716908225,0,0.448632716908225,0.89726543381645,0,0,0,0,0,0.89726543381645,0,0.448632716908225,0.89726543381645
"social",0,0,0,0.428429330819938,0,0,0,0.428429330819938,0,0.856858661639876,0,0,0.856858661639876,0,0,0,0,0,0,0,0,0.856858661639876,0.856858661639876,0.428429330819938,0,1.28528799245981,0,0,0,0.428429330819938,0,0.428429330819938,0.428429330819938,1.71371732327975,0.428429330819938,0.856858661639876,0.428429330819938,0.428429330819938,0,0,0.856858661639876,0,0,0,0,0,0,0,0.428429330819938,0.856858661639876,0,0,0,0.428429330819938,0.428429330819938,0,0.428429330819938,0,0
"intercourse",0,0,0,0.656908659335307,1.31381731867061,0.656908659335307,0,0.656908659335307,0,1.31381731867061,0,0,1.97072597800592,1.97072597800592,2.62763463734123,0,1.31381731867061,0.656908659335307,1.97072597800592,0,0,0,0,0,0,0.656908659335307,0,0,0,0,0,0,0,0,0.656908659335307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"even",0,0,0,0.405300575150298,0,0.202650287575149,0,0.202650287575149,0.202650287575149,0.202650287575149,0,0.405300575150298,0.810601150300597,1.01325143787575,0.405300575150298,0,0.607950862725448,0.810601150300597,0,0.405300575150298,0.202650287575149,0.202650287575149,0,0.202650287575149,0,0.607950862725448,0.405300575150298,0.405300575150298,0,0,0.405300575150298,0,0.202650287575149,0,0.607950862725448,0,0,0,0.405300575150298,0,0.405300575150298,0.607950862725448,0.202650287575149,0.202650287575149,0.810601150300597,0.202650287575149,0,0.405300575150298,0,0,0.202650287575149,0.202650287575149,0.405300575150298,0.405300575150298,0.202650287575149,0.405300575150298,0,0.405300575150298,0.202650287575149
"religious",0,0,0,1.24944795192781,1.87417192789172,0,0,0,0,1.24944795192781,0,0,0.624723975963906,2.49889590385562,1.24944795192781,0,0,1.87417192789172,0,0,1.24944795192781,0,0,1.24944795192781,0,0,0,0.624723975963906,0,0,0,0,0,0.624723975963906,1.87417192789172,0.624723975963906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24944795192781,0,0,0,0,0,0
"suffer",0,0,0,0.339488247483157,0,0,0.339488247483157,0.339488247483157,1.01846474244947,0.339488247483157,0,0,0.339488247483157,0.339488247483157,0,0,0.339488247483157,0.678976494966314,0,0,0,0,0.339488247483157,0.339488247483157,0.339488247483157,0.339488247483157,0,0.678976494966314,0,0,0.339488247483157,0.339488247483157,0,0.678976494966314,1.01846474244947,0.678976494966314,0,0.678976494966314,0,0,0.339488247483157,0,0.339488247483157,0,0.339488247483157,1.01846474244947,0,0,0.678976494966314,0,0,0,0,0.678976494966314,0,0.339488247483157,0,0,0
"yet",0,0,0,0.453567934583737,0.453567934583737,0,0,0,0.226783967291869,0,0,0,1.81427173833495,1.13391983645934,0.680351901875606,0,0.226783967291869,0.907135869167474,0.680351901875606,0.226783967291869,0,0.226783967291869,0.226783967291869,0.453567934583737,0,0.680351901875606,0,0.226783967291869,0.226783967291869,0.907135869167474,0.226783967291869,0.680351901875606,0.453567934583737,0.453567934583737,0,0.680351901875606,0.226783967291869,0,0.226783967291869,0.226783967291869,0,0.226783967291869,0.680351901875606,0.453567934583737,0,0,0,0,0.453567934583737,0.907135869167474,0,0,0.680351901875606,0.907135869167474,0.680351901875606,0.453567934583737,0,0,0.680351901875606
"gain",0,0,0,0.624723975963906,0.624723975963906,0,0,0,0,0,0,0,0,0,0,0,0.624723975963906,0,0.624723975963906,0,0,0,0,0.624723975963906,0,0,1.24944795192781,0.624723975963906,0,0,0,0,0,1.24944795192781,0,0,0,0.624723975963906,0.624723975963906,1.24944795192781,0,0,0,0,0.624723975963906,0,0,0,0,0.624723975963906,0,0,0,0,0,0,0,0,0.624723975963906
"seek",0,0,0,0.0987541537064267,0.0987541537064267,0,0,0,0.0987541537064267,0,0.0987541537064267,0,0.197508307412853,0.197508307412853,0.29626246111928,0.0987541537064267,0.29626246111928,0.197508307412853,0.197508307412853,0.29626246111928,0,0.0987541537064267,0.0987541537064267,0.0987541537064267,0.197508307412853,0.395016614825707,0.197508307412853,0.0987541537064267,0.0987541537064267,0.0987541537064267,0.0987541537064267,0.395016614825707,0.0987541537064267,0.88878738335784,0.493770768532134,0.197508307412853,0.29626246111928,0.197508307412853,0.0987541537064267,0,0.0987541537064267,0.29626246111928,1.18504984447712,0.29626246111928,0.493770768532134,0.29626246111928,0.197508307412853,0.0987541537064267,0.0987541537064267,0.29626246111928,0.0987541537064267,0,0.0987541537064267,0.0987541537064267,0.0987541537064267,0.493770768532134,0,0.197508307412853,0.197508307412853
"blood",0,0,0,1.24944795192781,0,0,0.624723975963906,0,0,0,0,0.624723975963906,0,0,0,0,0,0,0,0.624723975963906,0,0,0,0.624723975963906,0,0,0,0,0,0,0,0,0.624723975963906,0.624723975963906,0.624723975963906,1.24944795192781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624723975963906,0,0,0,0.624723975963906,0,1.24944795192781,1.24944795192781,0.624723975963906,0
"agitation",0,0,0,0.992700761258501,0,0,0,0,0,0,0,0,1.985401522517,0.992700761258501,0.992700761258501,0,1.985401522517,3.970803045034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"distant",0,0,0,0.594760752586463,0,0,0,0.594760752586463,0.594760752586463,0.594760752586463,0.594760752586463,0.594760752586463,0,0,1.18952150517293,0,1.18952150517293,0,0,0,0.594760752586463,0.594760752586463,0,0,0,0,0,0,0.594760752586463,0,0,0,0,0,0.594760752586463,0,0,0,0,0,0,0.594760752586463,0,0,0,0,0,0,0,0,0,0,0,0,0.594760752586463,0.594760752586463,0,0,0
"peaceful",0,0,0,0.469822015978163,0,0,0,0,0,0,0,0,0,0,0.939644031956326,0.469822015978163,0,0,0.469822015978163,0,0,0,1.40946604793449,0,0,0.939644031956326,0,0,0.469822015978163,0,0,0,0,0,1.40946604793449,0.469822015978163,0,0,0,0,0.939644031956326,0,0,0.469822015978163,0,0.469822015978163,0,0.469822015978163,0,0,0.469822015978163,0.939644031956326,0,0.469822015978163,0.469822015978163,0,0.469822015978163,0.469822015978163,0.469822015978163
"shore",0,0,0,0.656908659335307,0.656908659335307,0,0,0,0,0,0,0,0,0,0.656908659335307,0,0.656908659335307,0.656908659335307,0,0,0,0,0,0,0,0,0,0,0,0,0.656908659335307,0,0,0,0.656908659335307,0,0,0,0,0,0,0.656908659335307,0.656908659335307,0,0,0,0,0,0.656908659335307,0,0,0,0,0,0,0.656908659335307,0.656908659335307,0.656908659335307,0
"fear",0,0,0,0.838470953423615,0.558980635615743,0,0,0,0,0,0,0,1.39745158903936,0.838470953423615,0.558980635615743,0,0.279490317807872,0,0,0,0.279490317807872,0,0,0.279490317807872,0.279490317807872,0,0,0.279490317807872,0.279490317807872,0.838470953423615,0.279490317807872,0,0,0,0,1.11796127123149,0.558980635615743,0.279490317807872,0.279490317807872,0.279490317807872,0.838470953423615,0.558980635615743,0.838470953423615,0.558980635615743,0,0.838470953423615,0,0,0,0,0.279490317807872,0.279490317807872,0.279490317807872,0,0.279490317807872,0.558980635615743,0.279490317807872,0.279490317807872,0.838470953423615
"divide",0,0,0,0.469822015978163,0,0,0,0,0,0.469822015978163,0,0.469822015978163,0,0,0,0,0,0.469822015978163,0.939644031956326,0.469822015978163,0.469822015978163,0,0,0.469822015978163,0,0.469822015978163,0,0.469822015978163,0,0,0,0,0,0,0.469822015978163,0,0,0.469822015978163,0,0,0.469822015978163,0,1.87928806391265,0.939644031956326,0.469822015978163,0.939644031956326,0.469822015978163,0,0,0,0,0,0.939644031956326,0,0,0,0,0,0.469822015978163
"different",0,0,0,0.390640769930538,0,0,0,0.390640769930538,0.390640769930538,0.390640769930538,0,0,0,1.56256307972215,0.390640769930538,0,0.781281539861076,0.390640769930538,1.17192230979161,0,0,0.390640769930538,0,0,0.390640769930538,0,0,0.390640769930538,0,0,0,0,0,0,0,0,0,0,0,0,0.390640769930538,0.781281539861076,0,0.390640769930538,0.781281539861076,0,0.390640769930538,0.390640769930538,0,0.390640769930538,0,0,0.781281539861076,0,0.390640769930538,0,0.781281539861076,0.390640769930538,0.390640769930538
"brother",0,0,0,0.867762024650201,1.7355240493004,0,0,0,0.867762024650201,0,0,0.867762024650201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867762024650201,0,0,0,0,0,0,0,0,0,0.867762024650201,0,0,0,2.6032860739506,0,0,0,0,0,0,0,0,0,0,0.867762024650201,0,0
"change",0,0,0,0.191068415025334,0.382136830050668,0.191068415025334,0,0,0.573205245076002,0,0,0,0.191068415025334,0.764273660101336,0,0,0.191068415025334,0,0.764273660101336,0,0,0.382136830050668,0.573205245076002,0.573205245076002,0,0.191068415025334,0,0.573205245076002,0,0.191068415025334,1.91068415025334,0.764273660101336,0.191068415025334,0.382136830050668,0.191068415025334,0.191068415025334,0.382136830050668,0.95534207512667,0,0,0.191068415025334,0.382136830050668,0.764273660101336,0.191068415025334,2.29282098030401,0.191068415025334,0,0.191068415025334,0,0.764273660101336,0.382136830050668,2.10175256527867,0.382136830050668,0.191068415025334,0,0.382136830050668,0.573205245076002,0.191068415025334,0.191068415025334
"stand",0,0,0,0.147602721244244,0,0.295205442488487,0,0.147602721244244,0,0.295205442488487,0.147602721244244,0.442808163732731,0.295205442488487,0.147602721244244,0.295205442488487,0,0.738013606221218,0,0.147602721244244,0,0,0.442808163732731,0,0.147602721244244,0,0,0.295205442488487,0,0.147602721244244,0,0.147602721244244,0.295205442488487,1.18082176995395,0.590410884976975,1.03321904870971,0,0.147602721244244,0.147602721244244,0.147602721244244,0.147602721244244,0.147602721244244,0.295205442488487,0.147602721244244,0,0.442808163732731,0.295205442488487,0.442808163732731,0.147602721244244,0.442808163732731,0.885616327465462,0.295205442488487,0.295205442488487,0.442808163732731,0.295205442488487,0.442808163732731,0.442808163732731,0.147602721244244,0.147602721244244,1.18082176995395
"reason",0,0,0,0.818248351249103,2.45474505374731,0.409124175624551,0,0,1.22737252687365,0,0,0,1.22737252687365,0.409124175624551,1.6364967024982,0,0,0.409124175624551,0.409124175624551,0,0,0.409124175624551,0,0,0,1.6364967024982,0,0.409124175624551,0,0.818248351249103,2.04562087812276,0,0,0.409124175624551,2.45474505374731,0.409124175624551,0,0.409124175624551,0.409124175624551,0,0.409124175624551,0,0,0,0.409124175624551,0,0,0,0,0,0,0,0,0,0,0,0.409124175624551,0,0.409124175624551
"know",0,0,0,0.0806559316136305,0.161311863227261,0,0.161311863227261,0.0806559316136305,0.322623726454522,0.161311863227261,0,0,0.322623726454522,0.322623726454522,0.0806559316136305,0.0806559316136305,0.161311863227261,0.0806559316136305,0.0806559316136305,0.161311863227261,0.0806559316136305,0,0.0806559316136305,0.0806559316136305,0.0806559316136305,0,0.161311863227261,0,0.0806559316136305,0.161311863227261,0.0806559316136305,0.0806559316136305,0.322623726454522,0.403279658068153,0.241967794840892,0.322623726454522,0.161311863227261,0.403279658068153,0.806559316136305,0.0806559316136305,0.0806559316136305,0.725903384522675,0.725903384522675,0.322623726454522,0.161311863227261,0.806559316136305,0.161311863227261,0.241967794840892,0.322623726454522,0.161311863227261,0.483935589681783,0.241967794840892,0.161311863227261,0.403279658068153,0.564591521295414,0.483935589681783,0.564591521295414,0,0.645247452909044
"strong",0,0,0,0.607950862725448,0,0,0.202650287575149,0.405300575150298,0.202650287575149,0,0,0,0,0.405300575150298,0.405300575150298,0,0.405300575150298,0.202650287575149,0,0,0.202650287575149,0,0,0.405300575150298,0,0,0.607950862725448,0,0.202650287575149,0.405300575150298,0.810601150300597,0,0,0.202650287575149,0,0.405300575150298,0.202650287575149,0.405300575150298,0.202650287575149,0.202650287575149,0.607950862725448,0.202650287575149,0.405300575150298,0.202650287575149,0,0.607950862725448,0.405300575150298,0.810601150300597,0.405300575150298,0.405300575150298,1.2159017254509,0.405300575150298,1.41855201302604,0.405300575150298,0,0.405300575150298,0.202650287575149,0.202650287575149,0.607950862725448
